"","Individual","tribs"
"1624","161","SMS.Yukon.Canada.Tahkini"
"1625","161","White"
"1626","161","Andreafsky"
"1627","161","Anvik"
"1628","161","Nordenskiold"
"1629","161","Kantishna"
"1630","161","Nowitna"
"1631","161","Koyokuk.mouth"
"1632","161","Hogatza"
"1633","162","SMS.Yukon.Canada.Tahkini"
"1634","162","Andreafsky"
"1635","162","White"
"1636","162","Nordenskiold"
"1637","162","Anvik"
"1638","162","Nowitna"
"1639","162","Kantishna"
"1640","162","Koyokuk.mouth"
"1641","163","SMS.Yukon.Canada.Tahkini"
"1642","163","Kluane.Donjek.Tincup"
"1643","163","White"
"1644","163","Andreafsky"
"1645","163","Anvik"
"1646","163","Innoko"
"1647","163","Nenana"
"1648","163","Kantishna"
"1649","163","Nowitna"
"1650","163","Koyokuk.mouth"
"1651","163","Hogatza"
"1652","164","SMS.Yukon.Canada.Tahkini"
"1653","164","White"
"1654","164","Andreafsky"
"1655","164","Anvik"
"1656","164","Nordenskiold"
"1657","164","Kantishna"
"1658","164","Nowitna"
"1659","164","Koyokuk.mouth"
"1660","164","Hogatza"
"1661","165","SMS.Yukon.Canada.Tahkini"
"1662","165","Kluane.Donjek.Tincup"
"1663","165","Innoko"
"1664","165","Nisling"
"1665","165","Upper.Yukon.Canada"
"1666","165","Kantishna"
"1667","165","Tanana.mouth"
"1668","165","Nowitna"
"1669","165","Fortymile"
"1670","165","Colleen"
"1671","166","SMS.Yukon.Canada.Tahkini"
"1672","166","White"
"1673","166","Andreafsky"
"1674","166","Anvik"
"1675","166","Nordenskiold"
"1676","166","Kantishna"
"1677","166","Nowitna"
"1678","166","Koyokuk.mouth"
"1679","166","Hogatza"
"1680","167","SMS.Yukon.Canada.Tahkini"
"1681","167","White"
"1682","167","Andreafsky"
"1683","167","Anvik"
"1684","167","Nordenskiold"
"1685","167","Kantishna"
"1686","167","Nowitna"
"1687","167","Koyokuk.mouth"
"1688","167","Hogatza"
"1689","168","SMS.Yukon.Canada.Tahkini"
"1690","168","Andreafsky"
"1691","168","White"
"1692","168","Nordenskiold"
"1693","168","Anvik"
"1694","168","Nowitna"
"1695","168","Kantishna"
"1696","169","SMS.Yukon.Canada.Tahkini"
"1697","169","Kluane.Donjek.Tincup"
"1698","169","White"
"1699","169","Andreafsky"
"1700","169","Anvik"
"1701","169","Nenana"
"1702","169","Innoko"
"1703","169","Kantishna"
"1704","169","Nowitna"
"1705","169","Koyokuk.mouth"
"1706","169","Hogatza"
"1707","169","Henshaw"
"1708","170","SMS.Yukon.Canada.Tahkini"
"1709","170","Kluane.Donjek.Tincup"
"1710","170","White"
"1711","170","Andreafsky"
"1712","170","Anvik"
"1713","170","Nenana"
"1714","170","Innoko"
"1715","170","Kantishna"
"1716","170","Nowitna"
"1717","170","Koyokuk.mouth"
"1718","170","Hogatza"
"1719","170","Henshaw"
"1720","171","SMS.Yukon.Canada.Tahkini"
"1721","171","White"
"1722","171","Andreafsky"
"1723","171","Anvik"
"1724","171","Nordenskiold"
"1725","171","Kantishna"
"1726","171","Nowitna"
"1727","171","Koyokuk.mouth"
"1728","171","Hogatza"
"1729","172","SMS.Yukon.Canada.Tahkini"
"1730","172","Andreafsky"
"1731","172","White"
"1732","172","Nordenskiold"
"1733","172","Anvik"
"1734","172","Nowitna"
"1735","172","Kantishna"
"1736","173","Swift"
"1737","173","Big.Salmon"
"1738","173","Nisutlin"
"1739","173","Pelly.ab.Macm"
"1740","173","Upper.Yukon.Canada"
"1741","173",NA
"1742","173","Tanana.mouth"
"1743","173","Fortymile"
"1744","173","Miner"
"1745","173","Koyokuk.mouth"
"1746","173","Alatna"
"1747","173","Black.Salmon.Fork"
"1748","173","John"
"1749","173","Fishing.Branch"
"1750","173","North.Fork.Koyokuk"
"1751","173","Chandlar.Teedriinjik"
"1752","173","Middle.Fork.Koyokuk"
"1753","174","SMS.Yukon.Canada.Tahkini"
"1754","174","White"
"1755","174","Kluane.Donjek.Tincup"
"1756","174","Andreafsky"
"1757","174","Anvik"
"1758","174","Innoko"
"1759","174","Nenana"
"1760","174","Kantishna"
"1761","174","Nowitna"
"1762","174","Koyokuk.mouth"
"1763","174","Hogatza"
"1764","175","SMS.Yukon.Canada.Tahkini"
"1765","175","White"
"1766","175","Andreafsky"
"1767","175","Kluane.Donjek.Tincup"
"1768","175","Anvik"
"1769","175","Nordenskiold"
"1770","175","Innoko"
"1771","175","Kantishna"
"1772","175","Nowitna"
"1773","175","Koyokuk.mouth"
"1774","175","Hogatza"
"1775","176","SMS.Yukon.Canada.Tahkini"
"1776","176","White"
"1777","176","Andreafsky"
"1778","176","Anvik"
"1779","176","Nordenskiold"
"1780","176","Kantishna"
"1781","176","Nowitna"
"1782","176","Koyokuk.mouth"
"1783","176","Hogatza"
"1784","177","SMS.Yukon.Canada.Tahkini"
"1785","177","White"
"1786","177","Andreafsky"
"1787","177","Anvik"
"1788","177","Nordenskiold"
"1789","177","Kantishna"
"1790","177","Nowitna"
"1791","177","Koyokuk.mouth"
"1792","177","Hogatza"
"1793","178","SMS.Yukon.Canada.Tahkini"
"1794","178","Kluane.Donjek.Tincup"
"1795","178","White"
"1796","178","Andreafsky"
"1797","178","Anvik"
"1798","178","Nenana"
"1799","178","Innoko"
"1800","178","Kantishna"
"1801","178","Nowitna"
"1802","178","Koyokuk.mouth"
"1803","178","Hogatza"
"1804","178","Henshaw"
"1805","179","SMS.Yukon.Canada.Tahkini"
"1806","179","White"
"1807","179","Nordenskiold"
"1808","180","Nowitna"
"1809","180","Kantishna"
"1810","181","Teslin"
"1811","181","Nisutlin"
"1812","181","Nisling"
"1813","181","Upper.Yukon.Canada"
"1814","181","White"
"1815","181","Fishing.Branch"
"1816","181","Whitestone"
"1817","181","Porcupine.Canada"
"1818","182","SMS.Yukon.Canada.Tahkini"
"1819","182","White"
"1820","182","Andreafsky"
"1821","182","Anvik"
"1822","182","Nordenskiold"
"1823","182","Innoko"
"1824","182","Kantishna"
"1825","182","Nowitna"
"1826","182","Koyokuk.mouth"
"1827","182","Hogatza"
"1828","183","SMS.Yukon.Canada.Tahkini"
"1829","183","Kantishna"
"1830","184","SMS.Yukon.Canada.Tahkini"
"1831","184","Kluane.Donjek.Tincup"
"1832","184","White"
"1833","184","Andreafsky"
"1834","184","Anvik"
"1835","184","Innoko"
"1836","184","Nenana"
"1837","184","Kantishna"
"1838","184","Nowitna"
"1839","184","Koyokuk.mouth"
"1840","184","Hogatza"
"1841","184","Henshaw"
"1842","185","SMS.Yukon.Canada.Tahkini"
"1843","185","Andreafsky"
"1844","185","White"
"1845","185","Anvik"
"1846","185","Nordenskiold"
"1847","185","Nowitna"
"1848","185","Kantishna"
"1849","185","Koyokuk.mouth"
"1850","186","SMS.Yukon.Canada.Tahkini"
"1851","186","White"
"1852","186","Andreafsky"
"1853","186","Anvik"
"1854","186","Nordenskiold"
"1855","186","Kantishna"
"1856","186","Nowitna"
"1857","186","Koyokuk.mouth"
"1858","186","Hogatza"
"1859","187","SMS.Yukon.Canada.Tahkini"
"1860","187","Andreafsky"
"1861","187","White"
"1862","187","Nordenskiold"
"1863","187","Anvik"
"1864","187","Nowitna"
"1865","187","Kantishna"
"1866","188","SMS.Yukon.Canada.Tahkini"
"1867","188","Kluane.Donjek.Tincup"
"1868","188","White"
"1869","188","Andreafsky"
"1870","188","Anvik"
"1871","188","Nenana"
"1872","188","Innoko"
"1873","188","Kantishna"
"1874","188","Nowitna"
"1875","188","Koyokuk.mouth"
"1876","188","Hogatza"
"1877","188","Henshaw"
"1878","189","SMS.Yukon.Canada.Tahkini"
"1879","189","White"
"1880","189","Andreafsky"
"1881","189","Anvik"
"1882","189","Nordenskiold"
"1883","189","Kantishna"
"1884","189","Nowitna"
"1885","189","Koyokuk.mouth"
"1886","189","Hogatza"
"1887","190","SMS.Yukon.Canada.Tahkini"
"1888","190","Nisutlin"
"1889","190","Teslin"
"1890","190","Nisling"
"1891","190","Upper.Yukon.Canada"
"1892","190","White"
"1893","190","Kantishna"
"1894","190","Tanana.mouth"
"1895","190","Nowitna"
"1896","190","Fortymile"
"1897","190","Black.Salmon.Fork"
"1898","190","Sheenjek"
"1899","190","Colleen"
"1900","190","Porcupine.Canada"
"1901","191","SMS.Yukon.Canada.Tahkini"
"1902","191","Kluane.Donjek.Tincup"
"1903","191","White"
"1904","191","Andreafsky"
"1905","191","Anvik"
"1906","191","Nenana"
"1907","191","Innoko"
"1908","191","Kantishna"
"1909","191","Nowitna"
"1910","191","Koyokuk.mouth"
"1911","191","Hogatza"
"1912","191","Henshaw"
"1913","192","SMS.Yukon.Canada.Tahkini"
"1914","192","Kluane.Donjek.Tincup"
"1915","192","White"
"1916","192","Andreafsky"
"1917","192","Anvik"
"1918","192","Innoko"
"1919","192","Nenana"
"1920","192","Kantishna"
"1921","192","Nowitna"
"1922","192","Koyokuk.mouth"
"1923","192","Hogatza"
"1924","193","SMS.Yukon.Canada.Tahkini"
"1925","193","White"
"1926","193","Andreafsky"
"1927","193","Anvik"
"1928","193","Nordenskiold"
"1929","193","Nowitna"
"1930","193","Kantishna"
"1931","193","Koyokuk.mouth"
"1932","193","Hogatza"
"1933","194","SMS.Yukon.Canada.Tahkini"
"1934","194","White"
"1935","194","Andreafsky"
"1936","194","Anvik"
"1937","194","Nordenskiold"
"1938","194","Kantishna"
"1939","194","Nowitna"
"1940","194","Koyokuk.mouth"
"1941","194","Hogatza"
"1942","195","Teslin"
"1943","195","Swift"
"1944","195",NA
"1945","195","Nisutlin"
"1946","195","Big.Salmon"
"1947","195","Kantishna"
"1948","195","White"
"1949","195","Tanana.mouth"
"1950","195","Upper.Yukon.Canada"
"1951","195","Fortymile"
"1952","195","Tozitna"
"1953","195","Koyokuk.mouth"
"1954","195","Kandik"
"1955","195","Black.Salmon.Fork"
"1956","195","Porcupine.mouth"
"1957","195","Chandlar.Teedriinjik"
"1958","195","Fishing.Branch"
"1959","195","Middle.Fork.Koyokuk"
"1960","195","Porcupine.Canada"
"1961","196","SMS.Yukon.Canada.Tahkini"
"1962","196","Teslin"
"1963","196","Nisling"
"1964","196","Upper.Yukon.Canada"
"1965","196","White"
"1966","196","Kantishna"
"1967","196","Tanana.mouth"
"1968","196","Nowitna"
"1969","196","Fortymile"
"1970","196","Black.Salmon.Fork"
"1971","196","Sheenjek"
"1972","196","Colleen"
"1973","196","Porcupine.Canada"
"1974","197","SMS.Yukon.Canada.Tahkini"
"1975","197","Kluane.Donjek.Tincup"
"1976","197","White"
"1977","197","Andreafsky"
"1978","197","Anvik"
"1979","197","Nenana"
"1980","197","Innoko"
"1981","197","Kantishna"
"1982","197","Nowitna"
"1983","197","Koyokuk.mouth"
"1984","197","Hogatza"
"1985","197","Henshaw"
"1986","198","SMS.Yukon.Canada.Tahkini"
"1987","198","Andreafsky"
"1988","198","White"
"1989","198","Nordenskiold"
"1990","198","Anvik"
"1991","198","Nowitna"
"1992","198","Kantishna"
"1993","198","Koyokuk.mouth"
"1994","199","SMS.Yukon.Canada.Tahkini"
"1995","199","White"
"1996","199","Nordenskiold"
"1997","200","SMS.Yukon.Canada.Tahkini"
"1998","200","Nisutlin"
"1999","200","Teslin"
"2000","200","Nisling"
"2001","200","Upper.Yukon.Canada"
"2002","200","White"
"2003","200","Fortymile"
"2004","200","Porcupine.Canada"
"2005","201","Kantishna"
"2006","201","Goodpaster"
"2007","201","Chena"
"2008","202","SMS.Yukon.Canada.Tahkini"
"2009","202","White"
"2010","202","Kluane.Donjek.Tincup"
"2011","202","Nordenskiold"
"2012","203","Kantishna"
"2013","203","Salcha"
"2014","204","Kantishna"
"2015","204","Tanana.mouth"
"2016","204","Nowitna"
"2017","204",NA
"2018","204","Black.Salmon.Fork"
"2019","204","South.Fork.Koyokuk"
"2020","204","Sheenjek"
"2021","204","Colleen"
"2022","204","Porcupine.Canada"
"2023","205","SMS.Yukon.Canada.Tahkini"
"2024","205","Nisutlin"
"2025","205","Teslin"
"2026","205","Nisling"
"2027","205","Upper.Yukon.Canada"
"2028","205","White"
"2029","205","Fortymile"
"2030","205","Porcupine.Canada"
"2031","206","Birch.Cr"
"2032","207","Tanana.mouth"
"2033","207","Salcha"
"2034","207","Charly"
"2035","208","SMS.Yukon.Canada.Tahkini"
"2036","208","Nisling"
"2037","208","Upper.Yukon.Canada"
"2038","208","White"
"2039","208","Fortymile"
"2040","209","Stewart"
"2041","209","Macmillan"
"2042","209","Klondike"
"2043","210","Chena"
"2044","210","Birch.Cr"
"2045","211",NA
"2046","211","Tanana.mouth"
"2047","211","Upper.Yukon.Canada"
"2048","211","Koyokuk.mouth"
"2049","211","Alatna"
"2050","211","Black.Salmon.Fork"
"2051","211","John"
"2052","211","North.Fork.Koyokuk"
"2053","211","Chandlar.Teedriinjik"
"2054","211","Middle.Fork.Koyokuk"
"2055","212","Tanana.mouth"
"2056","212","Upper.Yukon.Canada"
"2057","212","Nation"
"2058","212",NA
"2059","212","Black.Salmon.Fork"
"2060","212","Alatna"
"2061","212","Chandlar.Teedriinjik"
"2062","212","John"
"2063","213",NA
"2064","213","Tanana.mouth"
"2065","213","Koyokuk.mouth"
"2066","213","Black.Salmon.Fork"
"2067","213","Alatna"
"2068","213","Chandlar.Teedriinjik"
"2069","213","North.Fork.Koyokuk"
"2070","213","Middle.Fork.Koyokuk"
"2071","214","SMS.Yukon.Canada.Tahkini"
"2072","214","White"
"2073","214","Nordenskiold"
"2074","215","SMS.Yukon.Canada.Tahkini"
"2075","215","Kluane.Donjek.Tincup"
"2076","215","White"
"2077","215","Andreafsky"
"2078","215","Anvik"
"2079","215","Nenana"
"2080","215","Innoko"
"2081","215","Kantishna"
"2082","215","Nowitna"
"2083","215","Koyokuk.mouth"
"2084","215","Hogatza"
"2085","215","Henshaw"
"2086","216","SMS.Yukon.Canada.Tahkini"
"2087","216","White"
"2088","216","Andreafsky"
"2089","216","Anvik"
"2090","216","Nordenskiold"
"2091","216","Kantishna"
"2092","216","Nowitna"
"2093","216","Koyokuk.mouth"
"2094","216","Hogatza"
"2095","217","Kantishna"
"2096","217","Chena"
"2097","218","Pelly.ab.Macm"
"2098","218","Pelly"
"2099","218","Upper.Yukon.Canada"
"2100","218","Macmillan"
"2101","218","Miner"
"2102","219","Nisutlin"
"2103","219","Big.Salmon"
"2104","219","Pelly.ab.Macm"
"2105","219","Pelly"
"2106","219","Upper.Yukon.Canada"
"2107","219","Fortymile"
"2108","219","Miner"
"2109","219","Porcupine.Canada"
"2110","219","Fishing.Branch"
"2111","220","Teslin"
"2112","220","Nisutlin"
"2113","220","Nisling"
"2114","220","Upper.Yukon.Canada"
"2115","220","White"
"2116","220","Kantishna"
"2117","220","Innoko"
"2118","220","Nowitna"
"2119","220","Koyokuk.mouth"
"2120","220",NA
"2121","220","Black.Salmon.Fork"
"2122","220","Kanuti"
"2123","220","South.Fork.Koyokuk"
"2124","220","Whitestone"
"2125","220","Sheenjek"
"2126","220","Chandlar.Teedriinjik"
"2127","220","Porcupine.Canada"
"2128","221","Tanana.mouth"
"2129","221","Macmillan"
"2130","221","Salcha"
"2131","221","Charly"
"2132","222","Swift"
"2133","222",NA
"2134","222","Nisutlin"
"2135","222","Big.Salmon"
"2136","222","White"
"2137","222","Tanana.mouth"
"2138","222","Upper.Yukon.Canada"
"2139","222","Fortymile"
"2140","222","Tozitna"
"2141","222","Koyokuk.mouth"
"2142","222","Kandik"
"2143","222","Black.Salmon.Fork"
"2144","222","Alatna"
"2145","222","Porcupine.mouth"
"2146","222","Chandlar.Teedriinjik"
"2147","222","Fishing.Branch"
"2148","222","Middle.Fork.Koyokuk"
"2149","222","Porcupine.Canada"
"2150","223","SMS.Yukon.Canada.Tahkini"
"2151","223","Nisutlin"
"2152","223","Teslin"
"2153","223","Nisling"
"2154","223","Upper.Yukon.Canada"
"2155","223","White"
"2156","223","Kantishna"
"2157","223","Tanana.mouth"
"2158","223","Nowitna"
"2159","223","Fortymile"
"2160","223",NA
"2161","223","Black.Salmon.Fork"
"2162","223","South.Fork.Koyokuk"
"2163","223","Sheenjek"
"2164","223","Colleen"
"2165","223","Porcupine.Canada"
"2166","224","Stewart"
"2167","224","Kantishna"
"2168","224","Macmillan"
"2169","224","Salcha"
"2170","224","Klondike"
"2171","225","SMS.Yukon.Canada.Tahkini"
"2172","225","Nisutlin"
"2173","225","Teslin"
"2174","225","Nisling"
"2175","225","Upper.Yukon.Canada"
"2176","225","White"
"2177","225","Fortymile"
"2178","225","Porcupine.Canada"
"2179","226","Stewart"
"2180","226","Fortymile"
"2181","226","McQuesten"
"2182","226","Chena"
"2183","226","Klondike"
"2184","227","Nisutlin"
"2185","227","Teslin"
"2186","227","Nisling"
"2187","227","Upper.Yukon.Canada"
"2188","227","White"
"2189","227","Kantishna"
"2190","227","Innoko"
"2191","227","Nowitna"
"2192","227","Koyokuk.mouth"
"2193","227",NA
"2194","227","Black.Salmon.Fork"
"2195","227","South.Fork.Koyokuk"
"2196","227","Sheenjek"
"2197","227","Whitestone"
"2198","227","Chandlar.Teedriinjik"
"2199","227","Porcupine.Canada"
"2200","228","Stewart"
"2201","228","Fortymile"
"2202","228","McQuesten"
"2203","228","Klondike"
"2204","228","Chena"
"2205","229","Stewart"
"2206","229","Kantishna"
"2207","229","Macmillan"
"2208","229","Salcha"
"2209","229","Klondike"
"2210","230","Stewart"
"2211","230","Kantishna"
"2212","230","Fortymile"
"2213","230","Goodpaster"
"2214","230","Salcha"
"2215","230","Klondike"
"2216","230","Chena"
"2217","231","Pelly.ab.Macm"
"2218","231","Macmillan"
"2219","231","Tanana.mouth"
"2220","231","Pelly"
"2221","231","Salcha"
"2222","231","Charly"
"2223","232","Nisutlin"
"2224","232","Big.Salmon"
"2225","232","Pelly.ab.Macm"
"2226","232","Pelly"
"2227","232","Upper.Yukon.Canada"
"2228","232","Tanana.mouth"
"2229","232","Fortymile"
"2230","232",NA
"2231","232","Miner"
"2232","232","Black.Salmon.Fork"
"2233","232","Alatna"
"2234","232","Porcupine.Canada"
"2235","232","Chandlar.Teedriinjik"
"2236","232","John"
"2237","232","Fishing.Branch"
"2238","232","North.Fork.Koyokuk"
"2239","233","Swift"
"2240","233",NA
"2241","233","Nisutlin"
"2242","233","Big.Salmon"
"2243","233","White"
"2244","233","Tanana.mouth"
"2245","233","Upper.Yukon.Canada"
"2246","233","Fortymile"
"2247","233","Tozitna"
"2248","233","Koyokuk.mouth"
"2249","233","Kandik"
"2250","233","Black.Salmon.Fork"
"2251","233","Alatna"
"2252","233","Porcupine.mouth"
"2253","233","Chandlar.Teedriinjik"
"2254","233","Fishing.Branch"
"2255","233","Middle.Fork.Koyokuk"
"2256","233","Porcupine.Canada"
"2257","234","SMS.Yukon.Canada.Tahkini"
"2258","234","Kluane.Donjek.Tincup"
"2259","234","Andreafsky"
"2260","234","White"
"2261","234","Upper.Yukon.Canada"
"2262","234","Innoko"
"2263","234","Nenana"
"2264","234","Kantishna"
"2265","234","Nowitna"
"2266","234","Koyokuk.mouth"
"2267","234","Hogatza"
"2268","234","Henshaw"
"2269","235","Stewart"
"2270","235","Kantishna"
"2271","235","Fortymile"
"2272","235","Goodpaster"
"2273","235","Salcha"
"2274","235","Klondike"
"2275","235","Chena"
"2276","236","Nisutlin"
"2277","236","Teslin"
"2278","236","Nisling"
"2279","236","Upper.Yukon.Canada"
"2280","236","White"
"2281","236","Kantishna"
"2282","236","Tanana.mouth"
"2283","236","Nowitna"
"2284","236","Koyokuk.mouth"
"2285","236",NA
"2286","236","Black.Salmon.Fork"
"2287","236","South.Fork.Koyokuk"
"2288","236","Sheenjek"
"2289","236","Colleen"
"2290","236","Porcupine.Canada"
"2291","237","SMS.Yukon.Canada.Tahkini"
"2292","237","White"
"2293","237","Kluane.Donjek.Tincup"
"2294","237","Andreafsky"
"2295","237","Anvik"
"2296","237","Innoko"
"2297","237","Nenana"
"2298","237","Kantishna"
"2299","237","Nowitna"
"2300","237","Koyokuk.mouth"
"2301","237","Hogatza"
"2302","238","Kantishna"
"2303","238","Stewart"
"2304","238","Fortymile"
"2305","238","Klondike"
"2306","238","Chena"
"2307","238","McQuesten"
"2308","239","Teslin"
"2309","239","Nisutlin"
"2310","239","Nisling"
"2311","239","White"
"2312","239","Upper.Yukon.Canada"
"2313","239","Innoko"
"2314","239","Kantishna"
"2315","239","Nowitna"
"2316","239","Koyokuk.mouth"
"2317","239",NA
"2318","239","Black.Salmon.Fork"
"2319","239","Kanuti"
"2320","239","South.Fork.Koyokuk"
"2321","239","Fishing.Branch"
"2322","239","Whitestone"
"2323","239","Chandlar.Teedriinjik"
"2324","239","Sheenjek"
"2325","239","Porcupine.Canada"
"2326","240","SMS.Yukon.Canada.Tahkini"
"2327","240","White"
"2328","240","Andreafsky"
"2329","240","Kluane.Donjek.Tincup"
"2330","240","Anvik"
"2331","240","Innoko"
"2332","240","Kantishna"
"2333","240","Nowitna"
"2334","240","Koyokuk.mouth"
"2335","240","Hogatza"
"2336","241","SMS.Yukon.Canada.Tahkini"
"2337","241","White"
"2338","241","Nordenskiold"
"2339","241","Kantishna"
"2340","242","Teslin"
"2341","242",NA
"2342","242","Big.Salmon"
"2343","242","Kantishna"
"2344","242","White"
"2345","242","Upper.Yukon.Canada"
"2346","242","Nenana"
"2347","242","Tozitna"
"2348","242","Koyokuk.mouth"
"2349","242","Kandik"
"2350","242","Kanuti"
"2351","242","Porcupine.mouth"
"2352","242","Fishing.Branch"
"2353","242","Middle.Fork.Koyokuk"
"2354","242","Chandlar.Teedriinjik"
"2355","242","Porcupine.Canada"
"2356","243","SMS.Yukon.Canada.Tahkini"
"2357","243","White"
"2358","243","Andreafsky"
"2359","243","Kluane.Donjek.Tincup"
"2360","243","Anvik"
"2361","243","Nordenskiold"
"2362","243","Innoko"
"2363","243","Kantishna"
"2364","243","Nowitna"
"2365","243","Koyokuk.mouth"
"2366","243","Hogatza"
"2367","244","SMS.Yukon.Canada.Tahkini"
"2368","244","Andreafsky"
"2369","244","White"
"2370","244","Nordenskiold"
"2371","244","Anvik"
"2372","244","Nowitna"
"2373","244","Kantishna"
"2374","245","SMS.Yukon.Canada.Tahkini"
"2375","245","White"
"2376","245","Andreafsky"
"2377","245","Anvik"
"2378","245","Nordenskiold"
"2379","245","Kantishna"
"2380","245","Nowitna"
"2381","245","Koyokuk.mouth"
"2382","245","Hogatza"
"2383","246","SMS.Yukon.Canada.Tahkini"
"2384","246","White"
"2385","246","Nordenskiold"
"2386","247","SMS.Yukon.Canada.Tahkini"
"2387","247","White"
"2388","247","Andreafsky"
"2389","247","Anvik"
"2390","247","Nordenskiold"
"2391","247","Kantishna"
"2392","247","Nowitna"
"2393","247","Koyokuk.mouth"
"2394","247","Hogatza"
