"Fish_id","Watershed","Year","OtoNum","natal_start","natal_end","natal_iso","natal_isose","Date","DOY","OriginalDate","Month","dailyCPUEprop","oto_catch_daily","OtoPropDaily","COratio"
"2018_kk_211","Kusko",2018,211,570.8527227,688.895365,0.705967171,0.000677797,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_212_redo","Kusko",2018,212,563.9465987,773.0221296,0.706975082,0.000821657,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_213","Kusko",2018,213,966.7281265,1138.117758,0.705119827,0.000758251,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_215","Kusko",2018,215,559.7895565,773.7484851,0.708156024,0.001443425,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_216","Kusko",2018,216,430.5105346,644.6075138,0.707911718,0.001009977,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_217","Kusko",2018,217,674.2526444,816.7351829,0.707700203,0.001069324,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_222_redo","Kusko",2018,222,711.3746824,881.1056227,0.706271961,0.001143678,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_223_redo","Kusko",2018,223,481.9725289,660.1815517,0.707687702,0.000897407,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_225","Kusko",2018,225,460.6874766,630.399786,0.709021288,0.001246406,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_230","Kusko",2018,230,658.4430577,778.3220097,0.707437677,0.000793821,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_231_redo","Kusko",2018,231,352.1067412,655.8250657,0.70897145,0.000952539,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_233","Kusko",2018,233,606.5646192,721.1117885,0.706598708,0.000887614,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_234","Kusko",2018,234,564.2089475,746.7604613,0.705928239,0.00096681,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_235","Kusko",2018,235,738.6617062,935.9426139,0.708977922,0.00091915,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_236","Kusko",2018,236,1049.95145,1176.26463,0.705737335,0.000663566,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_239","Kusko",2018,239,609.1630106,754.6966632,0.707035216,0.000566327,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_240","Kusko",2018,240,620.9409322,800.9183952,0.70489105,0.000971443,2018-06-25,176,"2018-06-25",6,0.07426658851837,18,0.0714285714285714,1.03973223925718
"2018_kk_241","Kusko",2018,241,515.1642828,766.9042782,0.708420843,0.001224313,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_242","Kusko",2018,242,975.8952046,1139.267444,0.70903956,0.001378685,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_243","Kusko",2018,243,629.6184291,735.5003224,0.708081547,0.001300037,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_248_redo","Kusko",2018,248,965.2994157,1130.723944,0.708786504,0.00201888,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_249","Kusko",2018,249,527.6611946,657.4297485,0.705936043,0.000690879,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_252","Kusko",2018,252,564.0491375,850.9319532,0.70700221,0.000929377,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_253","Kusko",2018,253,672.4874755,844.6083196,0.706111454,0.000857029,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_254","Kusko",2018,254,1797.922674,1075.558101,NA,NA,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_255","Kusko",2018,255,562.1050463,710.4118302,0.709532437,0.002620864,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_257","Kusko",2018,257,759.6863353,959.8525483,0.705115353,0.001227042,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_258_redo","Kusko",2018,258,477.1419023,667.8667133,0.708700872,0.001845706,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_258","Kusko",2018,258,530.9239223,762.0542065,0.708559945,0.001183017,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_260","Kusko",2018,260,408.9705001,596.5497103,0.705936055,0.000895332,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_262_redo","Kusko",2018,262,520.9802742,699.6976368,0.708569644,0.001535175,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_263","Kusko",2018,263,572.1508139,696.2171405,0.706268652,0.000720694,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_266","Kusko",2018,266,586.747132,778.57802,0.70603556,0.000865412,2018-06-26,177,"2018-06-26",6,0.0501897152728507,16,0.0634920634920635,0.790488015547398
"2018_kk_267","Kusko",2018,267,578.689764,716.287513,0.706612047,0.000993375,2018-06-27,178,"2018-06-27",6,0.0293981552888916,6,0.0238095238095238,1.23472252213345
"2018_kk_269_redo","Kusko",2018,269,655.3458909,797.2357218,0.705979426,0.001100958,2018-06-27,178,"2018-06-27",6,0.0293981552888916,6,0.0238095238095238,1.23472252213345
"2018_kk_283","Kusko",2018,283,453.4566129,640.5692671,0.710121716,0.001800527,2018-06-27,178,"2018-06-27",6,0.0293981552888916,6,0.0238095238095238,1.23472252213345
"2018_kk_284","Kusko",2018,284,659.7407769,868.9551529,0.705580613,0.000849373,2018-06-27,178,"2018-06-27",6,0.0293981552888916,6,0.0238095238095238,1.23472252213345
"2018_kk_285","Kusko",2018,285,494.4921856,722.2617022,0.705854582,0.001003648,2018-06-27,178,"2018-06-27",6,0.0293981552888916,6,0.0238095238095238,1.23472252213345
"2018_kk_286","Kusko",2018,286,520.23684,710.2650843,0.706545008,0.001002619,2018-06-27,178,"2018-06-27",6,0.0293981552888916,6,0.0238095238095238,1.23472252213345
"2018_kk_274","Kusko",2018,274,492.9849932,719.2160205,0.704623107,0.001655086,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_276","Kusko",2018,276,752.9864345,920.0933568,0.705229458,0.001263424,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_279","Kusko",2018,279,526.5897383,716.1062081,0.708796172,0.001344497,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_281_redo","Kusko",2018,281,505.8056047,676.4247793,0.705931347,0.000959223,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_296","Kusko",2018,296,596.2704302,737.1700255,0.710735778,0.000616769,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_297","Kusko",2018,297,513.6732381,731.5268521,0.706612257,0.000780535,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_298","Kusko",2018,298,576.4380534,823.9890734,0.70782328,0.000944599,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_301","Kusko",2018,301,534.8645039,688.2947253,0.706277549,0.001052978,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_303","Kusko",2018,303,694.7900712,928.5225347,0.705193896,0.001260665,2018-06-28,179,"2018-06-28",6,0.0433414566431193,9,0.0357142857142857,1.21356078600734
"2018_kk_287","Kusko",2018,287,526.9316974,734.854332,0.707918692,0.001239046,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_288_redo","Kusko",2018,288,882.2709862,463.0945355,NA,NA,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_290","Kusko",2018,290,523.9477823,652.0679785,0.706097705,0.000860639,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_291","Kusko",2018,291,484.7685525,684.2315803,0.707880276,0.001117704,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_292","Kusko",2018,292,431.0257222,636.5409212,0.709476017,0.001021915,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_318","Kusko",2018,318,606.0169803,866.1439583,0.70919238,0.000805224,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_319","Kusko",2018,319,590.1263419,740.7611514,0.704979226,0.00114866,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_320_redo","Kusko",2018,320,643.4139301,885.8676999,0.709286286,0.000553567,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_324","Kusko",2018,324,551.7532683,641.8457513,0.705249353,0.00089259,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_325","Kusko",2018,325,476.3637637,603.072357,0.707968478,0.000562339,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_326","Kusko",2018,326,550.8678334,703.9138058,0.704616267,0.001620722,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_327","Kusko",2018,327,689.8428065,820.0417596,0.711304886,0.000726465,2018-06-29,180,"2018-06-29",6,0.0426782243884382,12,0.0476190476190476,0.896242712157201
"2018_kk_304","Kusko",2018,304,581.6481918,800.4088501,0.705930755,0.000869599,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_307","Kusko",2018,307,882.3290369,1086.245362,0.707957508,0.001094633,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_308","Kusko",2018,308,344.9638247,571.2757254,0.708494818,0.001394596,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_311","Kusko",2018,311,513.148549,719.0965068,0.705598114,0.000942417,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_314","Kusko",2018,314,581.2238634,770.719755,0.707701719,0.000746047,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_330","Kusko",2018,330,662.3531611,754.8228186,0.70540303,0.001640654,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_332","Kusko",2018,332,469.8960434,605.5788135,0.705942304,0.000769008,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_333","Kusko",2018,333,313.7052087,437.7962949,0.705998389,0.000679014,2018-06-30,181,"2018-06-30",6,0.0298608754665762,8,0.0317460317460317,0.94061757719715
"2018_kk_336","Kusko",2018,336,393.4829589,609.0352184,0.705820629,0.000865377,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_338","Kusko",2018,338,575.0726182,727.6483311,0.705977725,0.0007444,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_341","Kusko",2018,341,462.5784938,545.7237258,0.706172875,0.000777173,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_342","Kusko",2018,342,779.6635503,946.8907822,0.709157084,0.001129948,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_343","Kusko",2018,343,656.2495132,793.8921641,0.708775976,0.002060833,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_345_redo","Kusko",2018,345,978.28209,362.1863953,NA,NA,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_347_redo","Kusko",2018,347,494.5093698,648.5927614,0.708631572,0.001306239,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_348","Kusko",2018,348,641.9589612,735.1540069,0.704985366,0.0010136,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_349","Kusko",2018,349,529.4050677,681.7084546,0.70685053,0.000756992,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_354","Kusko",2018,354,526.3406646,753.8813533,0.705892769,0.000911495,2018-07-01,182,"2018-07-01",7,0.0407656476540087,10,0.0396825396825397,1.02729432088102
"2018_kk_356","Kusko",2018,356,712.2616031,371.5051617,NA,NA,2018-07-02,183,"2018-07-02",7,0.0232748249375328,2,0.00793650793650794,2.93262794212913
"2018_kk_358","Kusko",2018,358,359.9862357,486.3021395,0.707786587,0.001808277,2018-07-02,183,"2018-07-02",7,0.0232748249375328,2,0.00793650793650794,2.93262794212913
"2018_kk_359","Kusko",2018,359,595.9936527,752.8442321,0.704988902,0.000858364,2018-07-03,184,"2018-07-03",7,0.0361075978653176,3,0.0119047619047619,3.03303822068668
"2018_kk_361_redo","Kusko",2018,361,463.3226726,638.7514737,0.708406169,0.001524407,2018-07-03,184,"2018-07-03",7,0.0361075978653176,3,0.0119047619047619,3.03303822068668
"2018_kk_362","Kusko",2018,362,300.7861098,491.8846029,0.709083319,0.000973706,2018-07-03,184,"2018-07-03",7,0.0361075978653176,3,0.0119047619047619,3.03303822068668
"2018_kk_364","Kusko",2018,364,782.9234665,1031.239598,0.709941295,0.001538445,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_366","Kusko",2018,366,490.6300407,648.9529364,0.704744237,0.001387692,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_367","Kusko",2018,367,604.0966601,826.9470702,0.708553858,0.00097245,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_368_redo","Kusko",2018,368,752.8703236,907.5428687,0.70569436,0.000721322,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_369","Kusko",2018,369,482.3787912,608.1009898,0.706677047,0.000979908,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_370","Kusko",2018,370,573.3892994,740.3151031,0.704937061,0.001565326,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_373","Kusko",2018,373,894.0771147,1057.384466,0.70887864,0.001573842,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_376","Kusko",2018,376,448.5212828,600.7025023,0.706623179,0.00102178,2018-07-04,185,"2018-07-04",7,0.019603911527902,8,0.0317460317460317,0.617523213128914
"2018_kk_379","Kusko",2018,379,729.0289766,855.2982045,0.705505976,0.000776865,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_382","Kusko",2018,382,613.3831086,812.4156594,0.705856477,0.000797006,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_384","Kusko",2018,384,539.7049184,708.2060075,0.7052394,0.001185834,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_386_redo","Kusko",2018,386,571.0960302,812.6852083,0.708000835,0.001367329,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_387","Kusko",2018,387,448.4665283,594.7747597,0.70627089,0.001503269,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_389","Kusko",2018,389,506.9346158,664.7417468,0.70567493,0.001190715,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_391","Kusko",2018,391,512.4339082,759.6810449,0.70762115,0.001196693,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_392","Kusko",2018,392,606.8050915,829.9447979,0.704844789,0.001124841,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_393","Kusko",2018,393,641.9358473,717.5925753,0.71063907,0.001225715,2018-07-05,186,"2018-07-05",7,0.0361075978653176,9,0.0357142857142857,1.01101274022889
"2018_kk_395","Kusko",2018,395,494.8534389,732.5899125,0.705100731,0.001048428,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_398","Kusko",2018,398,572.4125191,818.6191007,0.707170997,0.00138346,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_400","Kusko",2018,400,407.6441916,587.9997809,0.705950412,0.000546001,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_401","Kusko",2018,401,640.7409001,724.2470074,0.70569774,0.000773069,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_402","Kusko",2018,402,1030.581913,1160.273965,0.707894987,0.000985686,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_405","Kusko",2018,405,484.6575943,675.7861454,0.709948201,0.001797468,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_406","Kusko",2018,406,486.0498188,720.2073235,0.705818898,0.000955827,2018-07-06,187,"2018-07-06",7,0.012817348921862,7,0.0277777777777778,0.461424561187031
"2018_kk_408","Kusko",2018,408,438.4128011,601.6740674,0.705978737,0.000784445,2018-07-07,188,"2018-07-07",7,0.0104266280038252,3,0.0119047619047619,0.875836752321313
"2018_kk_409","Kusko",2018,409,424.7163186,633.9811396,0.707036852,0.000766894,2018-07-07,188,"2018-07-07",7,0.0104266280038252,3,0.0119047619047619,0.875836752321313
"2018_kk_411_redo","Kusko",2018,411,496.8744704,725.0388328,0.706764728,0.002269929,2018-07-07,188,"2018-07-07",7,0.0104266280038252,3,0.0119047619047619,0.875836752321313
"2018_kk_414","Kusko",2018,414,522.1470697,763.1286665,0.709054647,0.001964837,2018-07-08,189,"2018-07-08",7,0.00832896319832187,2,0.00793650793650794,1.04944936298856
"2018_kk_416","Kusko",2018,416,984.3544667,447.972446,NA,NA,2018-07-08,189,"2018-07-08",7,0.00832896319832187,2,0.00793650793650794,1.04944936298856
"2018_kk_419","Kusko",2018,419,528.1650605,761.1130712,0.708165943,0.001308498,2018-07-09,190,"2018-07-09",7,0.00575315420921122,2,0.00793650793650794,0.724897430360613
"2018_kk_421_redo","Kusko",2018,421,497.5803169,662.1571285,0.706374895,0.001367555,2018-07-09,190,"2018-07-09",7,0.00575315420921122,2,0.00793650793650794,0.724897430360613
"2018_kk_417_redo","Kusko",2018,417,698.9865971,788.1766233,0.705388678,0.000940184,2018-07-10,191,"2018-07-10",7,0.0193108554153685,3,0.0119047619047619,1.62211185489095
"2018_kk_417","Kusko",2018,417,588.935891,757.8411562,0.705690767,0.00115186,2018-07-10,191,"2018-07-10",7,0.0193108554153685,3,0.0119047619047619,1.62211185489095
"2018_kk_426","Kusko",2018,426,331.8282118,525.3211723,0.705802255,0.000719215,2018-07-10,191,"2018-07-10",7,0.0193108554153685,3,0.0119047619047619,1.62211185489095
"2018_kk_422","Kusko",2018,422,481.4452425,620.7368184,0.706023062,0.000896355,2018-07-11,192,"2018-07-11",7,0.00908473948853996,2,0.00793650793650794,1.14467717555604
"2018_kk_423","Kusko",2018,423,483.522912,658.02777,0.705266048,0.00144136,2018-07-11,192,"2018-07-11",7,0.00908473948853996,2,0.00793650793650794,1.14467717555604
NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,NA,0.00379430545701329,NA,0,NA
"2018_kk_433","Kusko",2018,433,470.5445702,605.3407248,0.705649992,0.000724073,2018-07-13,194,"2018-07-13",7,0.00197427275812074,1,0.00396825396825397,0.497516735046426
"2018_kk_429","Kusko",2018,429,438.6357169,552.0616606,0.706654346,0.00096998,2018-07-14,195,"2018-07-14",7,0.00724928278372459,2,0.00793650793650794,0.913409630749298
"2018_kk_430","Kusko",2018,430,710.9029441,194.9216444,NA,NA,2018-07-14,195,"2018-07-14",7,0.00724928278372459,2,0.00793650793650794,0.913409630749298
"2018_kk_428","Kusko",2018,428,383.4653819,615.1611531,0.70835143,0.001838065,2018-07-15,196,"2018-07-15",7,0.0057377302032884,1,0.00396825396825397,1.44590801122868
"2018_kk_435","Kusko",2018,435,487.0533778,626.6633523,0.706688787,0.000856471,2018-07-16,197,"2018-07-16",7,0.00475059382422803,1,0.00396825396825397,1.19714964370546
"2018_kk_436","Kusko",2018,436,399.0350377,547.3451308,0.706187697,0.000943776,2018-07-17,198,"2018-07-17",7,0.00513619397229848,1,0.00396825396825397,1.29432088101922
"2018_kk_437","Kusko",2018,437,721.0655235,296.7950541,NA,NA,2018-07-18,199,"2018-07-18",7,0.00822099515686214,1,0.00396825396825397,2.07169077952926
"2018_kk_439","Kusko",2018,439,1157.166372,1274.696499,0.70519152,0.001626365,2018-07-22,203,"2018-07-22",7,NA,NA,NA,NA
"2018_kk_438","Kusko",2018,438,565.7952354,645.4724779,0.708478834,0.00145219,2018-07-23,204,"2018-07-23",7,NA,NA,NA,NA
